timestamp,1_jvm_heap_max_value,1_jvm_pools_PS-Eden-Space_max_value,1_jvm_pools_PS-Survivor-Space_committed_value,2_jvm_heap_committed_value,driver_BlockManager_memory_memUsed_MB_value,driver_BlockManager_memory_remainingMem_MB_value,driver_DAGScheduler_stage_waitingStages_value,node5_NET_ib0-write-KB/s,node6_CPU031_User%,node6_NETPACKET_em1-write/s,node6_NET_ib0-write-KB/s,node7_NET_ib0-read-KB/s,is_anomaly
2018-05-10 21:32:00,30542397440.0,11249647616.0,85458944.0,2049441792.0,278.0,120243.0,0.0,6557.8,12.1,1296.2,7297.4,9677.4,0
2018-05-10 21:32:01,30542397440.0,11249647616.0,85458944.0,2049441792.0,232.0,120289.0,0.0,6761.1,0.0,939.3,6808.7,84919.0,0
2018-05-10 21:32:02,30542397440.0,11249647616.0,85458944.0,2049441792.0,245.0,120276.0,0.0,3257.5,14.9,847.1,3291.1,91019.5,0
2018-05-10 21:32:03,30542397440.0,11249647616.0,85458944.0,2049441792.0,257.0,120264.0,0.0,6506.7,7.0,964.1,6555.6,48756.2,0
2018-05-10 21:32:04,30542397440.0,11249647616.0,85458944.0,2049441792.0,263.0,120258.0,0.0,29031.0,36.0,1240.6,6716.7,45451.4,0
2018-05-10 21:32:05,30542397440.0,11220811776.0,116916224.0,2092433408.0,277.0,120244.0,0.0,3310.6,57.0,1733.6,9549.0,48765.5,0
2018-05-10 21:32:06,30542397440.0,11220811776.0,116916224.0,2092433408.0,238.0,120284.0,0.0,7096.1,2.0,865.5,6572.4,7485.6,0
2018-05-10 21:32:07,30542397440.0,11220811776.0,116916224.0,2092433408.0,244.0,120277.0,0.0,6625.3,3.0,740.8,6523.8,45455.8,0
2018-05-10 21:32:08,30542397440.0,11220811776.0,116916224.0,2092433408.0,256.0,120265.0,0.0,3267.1,0.0,754.6,3257.0,48860.1,0
2018-05-10 21:32:09,30542397440.0,11220811776.0,116916224.0,2092433408.0,269.0,120252.0,0.0,6522.1,0.0,726.0,6510.6,52022.4,0
2018-05-10 21:32:10,30542397440.0,11219763200.0,112197632.0,2051538944.0,276.0,120245.0,0.0,6549.5,5.1,1206.7,7093.4,84360.5,0
2018-05-10 21:32:11,30542397440.0,11219763200.0,112197632.0,2085617664.0,231.0,120290.0,0.0,4693.5,0.0,806.6,3357.3,6910.4,0
2018-05-10 21:32:12,30542397440.0,11219763200.0,112197632.0,2085617664.0,243.0,120278.0,0.0,6493.8,0.0,721.8,6520.5,31460.2,0
2018-05-10 21:32:13,30542397440.0,11219763200.0,112197632.0,2085617664.0,250.0,120272.0,0.0,6491.3,7.0,717.8,21264.2,20348.8,0
2018-05-10 21:32:14,30542397440.0,11219763200.0,112197632.0,2085617664.0,262.0,120259.0,0.0,48785.8,1.0,727.8,38026.6,48607.8,0
2018-05-10 21:32:15,30542397440.0,11242307584.0,109051904.0,2031616000.0,276.0,120245.0,0.0,3310.8,9.0,1411.7,8770.9,51710.0,0
2018-05-10 21:32:16,30542397440.0,11242307584.0,109051904.0,2031616000.0,282.0,120239.0,0.0,8015.1,4.0,949.3,6564.5,84985.3,0
2018-05-10 21:32:17,30542397440.0,11242307584.0,109051904.0,2031616000.0,295.0,120226.0,0.0,6517.7,0.0,750.8,3289.2,6510.2,0
2018-05-10 21:32:18,30542397440.0,11242307584.0,109051904.0,2031616000.0,307.0,120214.0,0.0,3273.6,0.0,754.8,6513.7,48747.4,0
2018-05-10 21:32:19,30542397440.0,11242307584.0,109051904.0,2031616000.0,314.0,120208.0,0.0,6500.4,4.0,741.1,6529.1,45408.0,0
2018-05-10 21:32:20,30542397440.0,11220811776.0,101711872.0,2012741632.0,328.0,120194.0,0.0,6545.5,5.1,1296.1,4563.8,48740.9,0
2018-05-10 21:32:21,30542397440.0,11220811776.0,101711872.0,2012741632.0,238.0,120283.0,0.0,3510.6,1.0,1118.0,6751.4,6706.5,0
2018-05-10 21:32:22,30542397440.0,11220811776.0,101711872.0,2012741632.0,244.0,120277.0,0.0,6514.1,4.0,796.5,6521.1,45309.5,0
2018-05-10 21:32:23,30542397440.0,11220811776.0,101711872.0,2012741632.0,257.0,120264.0,0.0,6521.0,2.0,750.8,3339.2,90056.5,0
2018-05-10 21:32:24,30542397440.0,11220811776.0,101711872.0,2012741632.0,270.0,120251.0,0.0,46018.1,3.0,751.8,7025.4,6568.3,0
2018-05-10 21:32:25,30542397440.0,11238637568.0,85458944.0,2025324544.0,277.0,120244.0,0.0,29913.4,8.9,1478.9,11568.7,7510.5,0
2018-05-10 21:32:26,30542397440.0,11238637568.0,85458944.0,2025324544.0,290.0,120231.0,0.0,6875.0,1.0,938.4,4440.0,3638.3,0
2018-05-10 21:32:27,30542397440.0,11238637568.0,85458944.0,2025324544.0,303.0,120218.0,0.0,3252.2,0.0,795.6,6516.9,48585.7,0
2018-05-10 21:32:28,30542397440.0,11238637568.0,85458944.0,2025324544.0,309.0,120212.0,0.0,6505.4,1.0,784.8,6511.6,51655.7,0
2018-05-10 21:32:29,30542397440.0,11238637568.0,85458944.0,2025324544.0,322.0,120199.0,0.0,6499.1,0.0,775.8,3263.6,84257.2,0
2018-05-10 21:32:30,30542397440.0,11194073088.0,127926272.0,2062548992.0,335.0,120187.0,0.0,3308.3,2.0,1666.0,7166.1,90615.2,0
2018-05-10 21:32:31,30542397440.0,11194073088.0,127926272.0,2062548992.0,233.0,120288.0,0.0,8008.3,0.0,1017.2,6568.5,6776.4,0
2018-05-10 21:32:32,30542397440.0,11194073088.0,127926272.0,2062548992.0,246.0,120276.0,0.0,6491.3,0.0,749.7,3280.7,3370.0,0
2018-05-10 21:32:33,30542397440.0,11194073088.0,127926272.0,2062548992.0,258.0,120263.0,0.0,3205.1,2.0,758.8,6532.9,48096.6,0
2018-05-10 21:32:34,30542397440.0,11194073088.0,127926272.0,2062548992.0,265.0,120257.0,0.0,6387.5,2.0,753.9,57116.1,48560.0,0
2018-05-10 21:32:35,30542397440.0,11241783296.0,80740352.0,2070937600.0,279.0,120242.0,0.0,6450.3,6.0,1544.8,28855.8,45645.6,0
2018-05-10 21:32:36,30542397440.0,11241783296.0,80740352.0,2070937600.0,240.0,120281.0,0.0,4772.2,1.0,747.8,6575.5,91378.8,0
2018-05-10 21:32:37,30542397440.0,11241783296.0,80740352.0,2070937600.0,247.0,120275.0,0.0,6375.5,0.0,729.0,6499.1,9753.2,0
2018-05-10 21:32:38,30542397440.0,11241783296.0,80740352.0,2070937600.0,260.0,120262.0,0.0,6359.9,0.0,753.7,3254.6,84357.8,0
2018-05-10 21:32:39,30542397440.0,11241783296.0,80740352.0,2070937600.0,272.0,120249.0,0.0,3193.2,0.0,729.9,6526.2,48528.2,0
2018-05-10 21:32:40,30542397440.0,11206656000.0,119013376.0,2057830400.0,280.0,120241.0,0.0,6441.5,27.7,1395.0,7374.1,6389.1,0
2018-05-10 21:32:41,30542397440.0,11206656000.0,119013376.0,2057830400.0,235.0,120286.0,0.0,6595.8,32.0,885.4,3323.0,3388.0,0
2018-05-10 21:32:42,30542397440.0,11206656000.0,119013376.0,2057830400.0,248.0,120274.0,0.0,3170.4,61.4,796.7,6549.6,48549.3,0
2018-05-10 21:32:43,30542397440.0,11206656000.0,119013376.0,2057830400.0,254.0,120267.0,0.0,6335.4,3.0,765.9,6652.4,51842.3,0
2018-05-10 21:32:44,30542397440.0,11253317632.0,71303168.0,2057830400.0,267.0,120254.0,0.0,6351.4,2.0,689.0,6378.2,39482.3,0
2018-05-10 21:32:45,30542397440.0,11210326016.0,117440512.0,2122317824.0,281.0,120240.0,0.0,70780.2,3.0,1846.9,61095.3,49563.8,0
2018-05-10 21:32:46,30542397440.0,11210326016.0,117440512.0,2122317824.0,236.0,120286.0,0.0,6764.0,0.0,858.6,6569.9,6712.9,0
2018-05-10 21:32:47,30542397440.0,11210326016.0,117440512.0,2122317824.0,248.0,120273.0,0.0,6344.3,0.0,700.1,3246.6,3165.3,0
2018-05-10 21:32:48,30542397440.0,11210326016.0,117440512.0,2122317824.0,261.0,120260.0,0.0,3185.2,0.0,700.1,6543.8,48618.0,0
2018-05-10 21:32:49,30542397440.0,11210326016.0,117440512.0,2122317824.0,268.0,120254.0,0.0,6371.0,0.0,747.8,6551.4,9693.4,0
2018-05-10 21:32:50,30542397440.0,11248599040.0,80216064.0,2183659520.0,229.0,120292.0,0.0,6424.9,-1.0,-1.0,-1.0,42085.4,0
2018-05-10 21:32:51,30542397440.0,11248599040.0,80216064.0,2183659520.0,242.0,120279.0,0.0,4623.5,3.0,1233.6,4974.0,91151.0,0
2018-05-10 21:32:52,30542397440.0,11248599040.0,80216064.0,2183659520.0,249.0,120273.0,0.0,6382.1,0.0,778.7,6595.0,51931.4,0
2018-05-10 21:32:53,30542397440.0,11248599040.0,80216064.0,2183659520.0,261.0,120260.0,0.0,6388.4,0.0,718.0,6535.7,41929.9,0
2018-05-10 21:32:54,30542397440.0,11248599040.0,80216064.0,2183659520.0,274.0,120247.0,0.0,3198.7,3.0,714.0,3284.3,48463.5,0
2018-05-10 21:32:55,30542397440.0,11218714624.0,113246208.0,2182610944.0,282.0,120240.0,0.0,6594.7,2.0,779.8,6541.0,9724.8,0
2018-05-10 21:32:56,30542397440.0,11218714624.0,113246208.0,2182610944.0,236.0,120285.0,0.0,8010.3,6.0,1598.6,68627.2,42452.5,0
2018-05-10 21:32:57,30542397440.0,11218714624.0,113246208.0,2182610944.0,249.0,120273.0,0.0,3216.5,0.0,765.6,22425.3,6394.5,0
2018-05-10 21:32:58,30542397440.0,11218714624.0,113246208.0,2182610944.0,255.0,120266.0,0.0,6412.7,0.0,757.6,3254.8,48623.4,0
2018-05-10 21:32:59,30542397440.0,11218714624.0,113246208.0,2182610944.0,268.0,120253.0,0.0,6408.4,1.0,740.9,6490.7,3221.2,0
2018-05-10 21:33:00,30542397440.0,11218714624.0,113246208.0,2250244096.0,282.0,120239.0,0.0,3241.0,0.0,890.3,6466.3,6396.9,0
2018-05-10 21:33:01,30542397440.0,11218714624.0,113246208.0,2250244096.0,236.0,120285.0,0.0,6641.6,24.8,1223.2,4168.6,6695.6,0
2018-05-10 21:33:02,30542397440.0,11218714624.0,113246208.0,2250244096.0,249.0,120272.0,0.0,6460.5,2.0,917.5,6481.8,46211.7,0
2018-05-10 21:33:03,30542397440.0,11218714624.0,113246208.0,2250244096.0,262.0,120260.0,0.0,3230.8,48.0,796.8,6439.7,6440.9,0
2018-05-10 21:33:04,30542397440.0,11218714624.0,113246208.0,2250244096.0,268.0,120253.0,0.0,6413.9,32.0,750.8,3315.7,9752.5,0
2018-05-10 21:33:05,30542397440.0,11256987648.0,74973184.0,2323644416.0,282.0,120239.0,0.0,6982.6,1.0,877.4,9824.9,85048.1,0
2018-05-10 21:33:06,30542397440.0,11256987648.0,74973184.0,2323644416.0,243.0,120279.0,0.0,48207.9,4.0,1685.0,9554.6,91222.1,0
2018-05-10 21:33:07,30542397440.0,11256987648.0,74973184.0,2323644416.0,249.0,120272.0,0.0,6508.9,1.0,818.5,55730.9,6507.7,0
2018-05-10 21:33:08,30542397440.0,11256987648.0,74973184.0,2323644416.0,262.0,120260.0,0.0,6510.4,0.0,791.7,6380.4,45182.8,0
2018-05-10 21:33:09,30542397440.0,11256987648.0,74973184.0,2323644416.0,274.0,120247.0,0.0,3258.5,0.0,796.6,6359.0,6505.7,0
2018-05-10 21:33:10,30542397440.0,11213996032.0,120061952.0,2415394816.0,224.0,120298.0,0.0,6735.7,4.0,846.5,3203.1,48866.2,0
2018-05-10 21:33:11,30542397440.0,11213996032.0,120061952.0,2415394816.0,236.0,120285.0,0.0,7806.2,5.9,1186.5,7112.3,46191.6,0
2018-05-10 21:33:12,30542397440.0,11213996032.0,120061952.0,2415394816.0,249.0,120272.0,0.0,3254.9,0.0,852.6,6435.2,48860.4,0
2018-05-10 21:33:13,30542397440.0,11213996032.0,120061952.0,2415394816.0,255.0,120266.0,0.0,6513.6,0.0,755.8,3186.1,6514.5,0
2018-05-10 21:33:14,30542397440.0,11213996032.0,120061952.0,2415394816.0,268.0,120253.0,0.0,6525.6,0.0,787.6,6380.6,45409.0,0
2018-05-10 21:33:15,30542397440.0,11225530368.0,110100480.0,2416443392.0,282.0,120239.0,0.0,3667.5,0.0,888.2,6425.8,48823.6,0
2018-05-10 21:33:16,30542397440.0,11225530368.0,110100480.0,2416443392.0,236.0,120285.0,0.0,7841.6,11.0,1555.2,5542.9,52653.7,0
2018-05-10 21:33:17,30542397440.0,11225530368.0,110100480.0,2416443392.0,249.0,120272.0,0.0,6529.5,0.0,772.7,6382.4,84514.2,0
2018-05-10 21:33:18,30542397440.0,11225530368.0,110100480.0,2416443392.0,262.0,120260.0,0.0,3265.5,3.0,1120.7,6414.3,48817.6,0
2018-05-10 21:33:19,30542397440.0,11225530368.0,110100480.0,2416443392.0,268.0,120253.0,0.0,6517.2,0.0,758.7,3202.5,52054.3,0
2018-05-10 21:33:20,30542397440.0,11253841920.0,84410368.0,2478833664.0,282.0,120240.0,0.0,6559.4,1.0,939.5,6489.1,42235.5,0
2018-05-10 21:33:21,30542397440.0,11253841920.0,84410368.0,2478833664.0,241.0,120280.0,0.0,3360.5,52.5,1203.2,7012.7,49066.6,0
2018-05-10 21:33:22,30542397440.0,11253841920.0,84410368.0,2478833664.0,247.0,120274.0,0.0,6583.5,99.0,1315.1,3386.4,52139.7,0
2018-05-10 21:33:23,30542397440.0,11253841920.0,84410368.0,2478833664.0,260.0,120261.0,0.0,6649.8,97.0,894.5,6471.5,84759.2,0
2018-05-10 21:33:24,30542397440.0,11253841920.0,84410368.0,2478833664.0,273.0,120249.0,0.0,6508.1,29.0,711.9,6571.9,6571.7,0
2018-05-10 21:33:25,30542397440.0,11234967552.0,105381888.0,2439512064.0,280.0,120241.0,0.0,3715.6,27.0,835.6,5512.1,6567.1,0
2018-05-10 21:33:26,30542397440.0,11234967552.0,105381888.0,2439512064.0,235.0,120287.0,0.0,6941.4,7.9,1663.6,11422.8,46145.6,0
2018-05-10 21:33:27,30542397440.0,11234967552.0,105381888.0,2439512064.0,247.0,120274.0,0.0,52230.9,0.0,712.9,6433.0,6512.0,0
2018-05-10 21:33:28,30542397440.0,11234967552.0,105381888.0,2439512064.0,254.0,120268.0,0.0,3258.9,0.0,696.0,27867.7,49143.4,0
2018-05-10 21:33:29,30542397440.0,11234967552.0,105381888.0,2439512064.0,266.0,120255.0,0.0,6522.9,0.0,764.9,6482.6,3256.1,0
2018-05-10 21:33:30,30542397440.0,11250171904.0,90701824.0,2454716416.0,280.0,120241.0,0.0,6863.1,1.0,855.4,6487.9,91547.5,0
2018-05-10 21:33:31,30542397440.0,11250171904.0,90701824.0,2454716416.0,235.0,120287.0,0.0,4428.2,1.0,1163.5,4104.9,21496.4,0
2018-05-10 21:33:32,30542397440.0,11250171904.0,90701824.0,2454716416.0,247.0,120274.0,0.0,6516.2,0.0,788.6,6417.8,73015.5,0
2018-05-10 21:33:33,30542397440.0,11250171904.0,90701824.0,2454716416.0,260.0,120261.0,0.0,6526.1,0.0,698.7,6527.6,6516.4,0
2018-05-10 21:33:34,30542397440.0,11250171904.0,90701824.0,2454716416.0,266.0,120255.0,0.0,3263.9,0.0,686.8,3289.3,6523.7,0
2018-05-10 21:33:35,30542397440.0,11233394688.0,107479040.0,2390228992.0,281.0,120241.0,0.0,6915.5,1.0,867.1,6554.3,45460.4,0
2018-05-10 21:33:36,30542397440.0,11233394688.0,107479040.0,2390228992.0,241.0,120280.0,0.0,7902.5,4.0,1633.5,9080.4,49294.0,0
2018-05-10 21:33:37,30542397440.0,11233394688.0,107479040.0,2390228992.0,248.0,120274.0,0.0,3261.1,0.0,1298.9,3302.9,6524.0,0
2018-05-10 21:33:38,30542397440.0,11233394688.0,107479040.0,2390228992.0,260.0,120261.0,0.0,6520.4,1.0,788.5,60613.4,3258.7,0
2018-05-10 21:33:39,30542397440.0,11233394688.0,107479040.0,2390228992.0,273.0,120248.0,0.0,6523.7,0.0,743.7,6534.0,6525.4,0
2018-05-10 21:33:40,30542397440.0,11262230528.0,79691776.0,2373976064.0,281.0,120241.0,0.0,3297.1,1.0,885.0,3336.6,48784.4,0
2018-05-10 21:33:41,30542397440.0,11262230528.0,79691776.0,2373976064.0,235.0,120286.0,0.0,6800.3,90.0,1223.9,7393.1,6867.4,0
2018-05-10 21:33:42,30542397440.0,11262230528.0,79691776.0,2373976064.0,248.0,120273.0,0.0,6530.2,11.0,758.0,6568.6,45550.1,0
2018-05-10 21:33:43,30542397440.0,11262230528.0,79691776.0,2373976064.0,254.0,120267.0,0.0,3258.0,2.0,862.5,3387.4,9760.9,0
2018-05-10 21:33:44,30542397440.0,11262230528.0,79691776.0,2373976064.0,267.0,120254.0,0.0,6531.5,0.0,834.6,6566.7,54983.5,0
2018-05-10 21:33:45,30542397440.0,11262230528.0,79691776.0,2266497024.0,281.0,120240.0,0.0,6574.8,1.0,900.4,6842.1,3368.8,0
2018-05-10 21:33:46,30542397440.0,11262230528.0,79691776.0,2266497024.0,236.0,120286.0,0.0,3673.6,16.0,1387.7,8867.0,26960.5,0
2018-05-10 21:33:47,30542397440.0,11262230528.0,79691776.0,2266497024.0,248.0,120273.0,0.0,6520.5,0.0,1063.1,7525.4,80459.5,0
2018-05-10 21:33:48,30542397440.0,11262230528.0,79691776.0,2266497024.0,261.0,120260.0,0.0,53143.1,0.0,723.6,21820.0,3260.8,0
2018-05-10 21:33:49,30542397440.0,11262230528.0,79691776.0,2266497024.0,267.0,120254.0,0.0,3253.0,0.0,699.1,67721.9,47394.1,0
2018-05-10 21:33:50,30542397440.0,11237064704.0,105381888.0,2309488640.0,281.0,120240.0,0.0,6815.8,0.0,823.5,6587.3,51726.8,0
2018-05-10 21:33:51,30542397440.0,11237064704.0,105381888.0,2309488640.0,242.0,120279.0,0.0,7681.0,2.0,1219.4,7483.3,84920.8,0
2018-05-10 21:33:52,30542397440.0,11237064704.0,105381888.0,2309488640.0,249.0,120273.0,0.0,3252.4,0.0,716.6,3278.9,6497.4,0
2018-05-10 21:33:53,30542397440.0,11237064704.0,105381888.0,2309488640.0,261.0,120260.0,0.0,6502.8,0.0,750.9,6547.9,6500.7,0
2018-05-10 21:33:54,30542397440.0,11290542080.0,48234496.0,2309488640.0,274.0,120247.0,0.0,6503.6,2.0,750.8,6549.2,3252.1,0
2018-05-10 21:33:55,30542397440.0,11290542080.0,48234496.0,2304770048.0,282.0,120240.0,0.0,3669.2,2.0,831.5,3348.6,6544.8,0
2018-05-10 21:33:56,30542397440.0,11290542080.0,48234496.0,2304770048.0,236.0,120285.0,0.0,7945.8,12.9,1466.7,9409.8,7296.9,0
2018-05-10 21:33:57,30542397440.0,11290542080.0,48234496.0,2304770048.0,249.0,120272.0,0.0,6496.1,0.0,797.5,6567.6,3249.9,0
2018-05-10 21:33:58,30542397440.0,11290542080.0,48234496.0,2304770048.0,255.0,120266.0,0.0,50384.5,0.0,757.4,3279.1,48598.4,0
2018-05-10 21:33:59,30542397440.0,11290542080.0,48234496.0,2304770048.0,268.0,120253.0,0.0,6498.0,0.0,765.6,6537.9,9764.0,0
2018-05-10 21:34:00,30542397440.0,11225530368.0,112197632.0,2237136896.0,281.0,120240.0,0.0,6578.4,2.0,1129.5,6674.0,42422.9,0
2018-05-10 21:34:01,30542397440.0,11225530368.0,112197632.0,2237136896.0,236.0,120285.0,0.0,3490.1,5.0,1098.6,4586.5,46686.4,0
2018-05-10 21:34:02,30542397440.0,11225530368.0,112197632.0,2237136896.0,249.0,120272.0,0.0,6492.3,0.0,950.4,6745.2,53840.0,0
2018-05-10 21:34:03,30542397440.0,11225530368.0,112197632.0,2237136896.0,262.0,120260.0,0.0,6488.9,2.0,805.5,6547.4,82822.8,0
2018-05-10 21:34:04,30542397440.0,11225530368.0,112197632.0,2237136896.0,268.0,120253.0,0.0,3248.1,0.0,834.3,6544.1,48600.1,0
2018-05-10 21:34:05,30542397440.0,11228151808.0,113770496.0,2239234048.0,282.0,120240.0,0.0,6762.5,9.2,962.2,3829.7,48947.9,0
2018-05-10 21:34:06,30542397440.0,11228151808.0,113770496.0,2203058176.0,243.0,120279.0,0.0,6929.0,10.8,1590.2,12897.3,47158.8,0
2018-05-10 21:34:07,30542397440.0,11228151808.0,113770496.0,2203058176.0,249.0,120272.0,0.0,3240.7,0.0,834.5,6522.8,90900.1,0
2018-05-10 21:34:08,30542397440.0,11228151808.0,113770496.0,2203058176.0,262.0,120260.0,0.0,6493.0,0.0,774.0,3271.5,48677.1,0
2018-05-10 21:34:09,30542397440.0,11228151808.0,113770496.0,2203058176.0,274.0,120247.0,0.0,6485.8,0.0,765.9,6544.2,45481.8,0
2018-05-10 21:34:10,30542397440.0,11253841920.0,87556096.0,2186280960.0,222.0,120299.0,0.0,3549.4,1.0,974.4,6622.2,48800.0,0
2018-05-10 21:34:11,30542397440.0,11253841920.0,87556096.0,2186280960.0,235.0,120287.0,0.0,7644.9,20.8,1486.4,3737.3,49221.3,0
2018-05-10 21:34:12,30542397440.0,11253841920.0,87556096.0,2186280960.0,247.0,120274.0,0.0,6488.2,0.0,827.5,6542.1,45655.3,0
2018-05-10 21:34:13,30542397440.0,11253841920.0,87556096.0,2186280960.0,254.0,120268.0,0.0,3249.8,2.0,659.1,6521.7,90709.4,0
2018-05-10 21:34:14,30542397440.0,11253841920.0,87556096.0,2186280960.0,266.0,120255.0,0.0,6490.5,0.0,771.6,3281.1,6489.4,0
2018-05-10 21:34:15,30542397440.0,11229200384.0,110624768.0,2144337920.0,280.0,120241.0,0.0,7125.1,15.8,1038.9,6702.0,45584.5,0
2018-05-10 21:34:16,30542397440.0,11229200384.0,110624768.0,2144337920.0,287.0,120234.0,0.0,4437.8,11.0,1794.2,8779.0,91417.2,0
2018-05-10 21:34:17,30542397440.0,11229200384.0,110624768.0,2144337920.0,300.0,120222.0,0.0,6529.3,1.0,742.6,3269.8,6527.2,0
2018-05-10 21:34:18,30542397440.0,11229200384.0,110624768.0,2144337920.0,312.0,120209.0,0.0,6512.8,0.0,777.6,6516.5,45532.0,0
2018-05-10 21:34:19,30542397440.0,11229200384.0,110624768.0,2144337920.0,319.0,120203.0,0.0,3249.2,1.0,725.9,6521.7,6504.1,0
2018-05-10 21:34:20,30542397440.0,11220811776.0,113246208.0,2173173760.0,228.0,120293.0,0.0,6573.2,1.0,1057.9,3495.3,9807.0,0
2018-05-10 21:34:21,30542397440.0,11220811776.0,113246208.0,2173173760.0,241.0,120280.0,0.0,6793.5,12.0,1254.8,7188.2,82990.2,0
2018-05-10 21:34:22,30542397440.0,11220811776.0,113246208.0,2173173760.0,247.0,120274.0,0.0,3258.5,0.0,816.6,6557.0,92787.3,0
2018-05-10 21:34:23,30542397440.0,11220811776.0,113246208.0,2173173760.0,260.0,120261.0,0.0,6515.4,2.0,824.7,3316.3,6509.3,0
2018-05-10 21:34:24,30542397440.0,11220811776.0,113246208.0,2173173760.0,273.0,120249.0,0.0,6527.9,0.0,762.9,6805.0,3342.4,0
2018-05-10 21:34:25,30542397440.0,11207704576.0,124780544.0,2189426688.0,280.0,120241.0,0.0,3747.2,47.5,1400.9,11417.7,90481.8,0
2018-05-10 21:34:26,30542397440.0,11207704576.0,124780544.0,2189426688.0,293.0,120228.0,0.0,6507.2,8.1,1400.5,4949.5,10124.8,0
2018-05-10 21:34:27,30542397440.0,11207704576.0,124780544.0,2189426688.0,306.0,120215.0,0.0,6506.6,0.0,778.5,6493.7,83485.6,0
2018-05-10 21:34:28,30542397440.0,11207704576.0,124780544.0,2189426688.0,312.0,120209.0,0.0,3256.9,0.0,778.9,6498.4,90536.0,0
2018-05-10 21:34:29,30542397440.0,11207704576.0,124780544.0,2189426688.0,325.0,120196.0,0.0,6517.3,1.0,751.0,3264.7,9754.7,0
2018-05-10 21:34:30,30542397440.0,11201937408.0,120586240.0,2121793536.0,339.0,120182.0,0.0,32943.2,6.0,1019.1,63427.9,42254.3,0
2018-05-10 21:34:31,30542397440.0,11201937408.0,120586240.0,2121793536.0,235.0,120287.0,0.0,7545.0,22.2,1204.3,7045.3,6970.7,0
2018-05-10 21:34:32,30542397440.0,11201937408.0,120586240.0,2121793536.0,247.0,120274.0,0.0,3273.2,0.0,777.6,3263.6,48581.5,0
2018-05-10 21:34:33,30542397440.0,11201937408.0,120586240.0,2121793536.0,260.0,120261.0,0.0,6522.2,0.0,773.3,6512.5,45353.9,0
2018-05-10 21:34:34,30542397440.0,11201937408.0,120586240.0,2121793536.0,266.0,120255.0,0.0,6516.9,0.0,758.9,6511.7,48870.3,0
2018-05-10 21:34:36,30542397440.0,11193024512.0,130547712.0,2148532224.0,293.0,120228.0,0.0,7463.6,1.0,1265.1,9221.0,85359.4,0
2018-05-10 21:34:37,30542397440.0,11193024512.0,130547712.0,2148532224.0,300.0,120222.0,0.0,6497.4,0.0,775.7,6493.7,91107.4,0
2018-05-10 21:34:38,30542397440.0,11193024512.0,130547712.0,2148532224.0,312.0,120209.0,0.0,3248.1,0.0,752.8,3268.8,9749.4,0
2018-05-10 21:34:39,30542397440.0,11193024512.0,130547712.0,2148532224.0,325.0,120196.0,0.0,6496.9,0.0,783.8,6509.8,42308.8,0
2018-05-10 21:34:40,30542397440.0,11208753152.0,110624768.0,2092433408.0,222.0,120299.0,0.0,6701.3,22.8,1154.6,6942.4,6592.4,0
2018-05-10 21:34:41,30542397440.0,11208753152.0,110624768.0,2092433408.0,235.0,120286.0,0.0,3406.9,4.0,1232.0,29800.4,9894.4,0
2018-05-10 21:34:42,30542397440.0,11208753152.0,110624768.0,2092433408.0,248.0,120273.0,0.0,6502.0,3.0,870.6,6591.6,40679.1,0
2018-05-10 21:34:43,30542397440.0,11208753152.0,110624768.0,2092433408.0,254.0,120267.0,0.0,6510.1,2.0,843.6,6560.9,48709.1,0
2018-05-10 21:34:44,30542397440.0,11208753152.0,110624768.0,2092433408.0,267.0,120254.0,0.0,3261.2,1.0,731.9,3431.3,48781.1,0
2018-05-10 21:34:45,30542397440.0,11196170240.0,130023424.0,2103443456.0,281.0,120240.0,0.0,7229.1,13.9,1048.3,11812.7,3873.2,0
2018-05-10 21:34:46,30542397440.0,11196170240.0,130023424.0,2103443456.0,236.0,120286.0,0.0,6492.5,1.0,1476.1,8009.1,6689.9,0
2018-05-10 21:34:47,30542397440.0,11196170240.0,130023424.0,2103443456.0,248.0,120273.0,0.0,3249.7,0.0,755.7,3276.7,48985.1,0
2018-05-10 21:34:48,30542397440.0,11196170240.0,130023424.0,2103443456.0,261.0,120260.0,0.0,6507.0,0.0,779.1,6537.3,45707.2,0
2018-05-10 21:34:49,30542397440.0,11196170240.0,130023424.0,2103443456.0,267.0,120254.0,0.0,6512.6,0.0,802.8,6517.3,91497.3,0
2018-05-10 21:34:50,30542397440.0,11202985984.0,126877696.0,2136473600.0,229.0,120292.0,0.0,3789.1,2.0,1067.9,3488.0,48950.3,0
2018-05-10 21:34:51,30542397440.0,11202985984.0,126877696.0,2136473600.0,242.0,120279.0,0.0,7481.7,12.1,1042.6,9244.3,45881.1,0
2018-05-10 21:34:52,30542397440.0,11202985984.0,126877696.0,2136473600.0,248.0,120273.0,0.0,6489.7,3.9,827.2,30690.2,48655.1,0
2018-05-10 21:34:53,30542397440.0,11202985984.0,126877696.0,2136473600.0,261.0,120260.0,0.0,3242.2,1.0,785.9,3275.4,6494.1,0
2018-05-10 21:34:54,30542397440.0,11202985984.0,126877696.0,2136473600.0,274.0,120248.0,0.0,6496.2,3.0,773.9,6546.8,3249.4,0
2018-05-10 21:34:55,30542397440.0,11221336064.0,111673344.0,2147483648.0,281.0,120240.0,0.0,7331.0,25.3,1090.8,6933.2,48841.2,0
